id,segmentation,visit,spending,brand_type,ppa
119592,Seg.02 - Mass Asp (VND 25K - VND 59K),3,108,Chain,36
119593,Seg.02 - Mass Asp (VND 25K - VND 59K),4,100,Street,25
119595,Seg.02 - Mass Asp (VND 25K - VND 59K),4,112,Chain,28
119596,Seg.01 - Mass (<VND 25K),3,36,Street,12
119597,Seg.01 - Mass (<VND 25K),2,44,Street,22
119598,Seg.02 - Mass Asp (VND 25K - VND 59K),28,980,Chain,35
119598,Seg.02 - Mass Asp (VND 25K - VND 59K),2,50,Street,25
119600,Seg.01 - Mass (<VND 25K),4,60,Street,15
119601,Seg.01 - Mass (<VND 25K),4,80,Street,20
119615,Seg.01 - Mass (<VND 25K),4,80,Independent,20
119616,Seg.01 - Mass (<VND 25K),2,30,Street,15
119616,Seg.02 - Mass Asp (VND 25K - VND 59K),6,168,Independent,28
119617,Seg.01 - Mass (<VND 25K),2,30,Street,15
119617,Seg.02 - Mass Asp (VND 25K - VND 59K),8,240,Independent,30
119618,Seg.01 - Mass (<VND 25K),20,300,Street,15
119618,Seg.01 - Mass (<VND 25K),10,200,Independent,20
119637,Seg.01 - Mass (<VND 25K),4,76,Independent,19
119676,Seg.02 - Mass Asp (VND 25K - VND 59K),20,600,Independent,30
119690,Seg.02 - Mass Asp (VND 25K - VND 59K),4,116,Independent,29
119690,Seg.02 - Mass Asp (VND 25K - VND 59K),1,59,Chain,59
119691,Seg.02 - Mass Asp (VND 25K - VND 59K),2,60,Independent,30
119691,Seg.01 - Mass (<VND 25K),2,14,Street,7
119692,Seg.01 - Mass (<VND 25K),4,40,Independent,10
119802,Seg.01 - Mass (<VND 25K),20,400,Independent,20
119803,Seg.02 - Mass Asp (VND 25K - VND 59K),4,140,Chain,35
119982,Seg.04 - Super Premium (VND 100K+),10,1000,Chain,100
120004,Seg.02 - Mass Asp (VND 25K - VND 59K),2,50,Independent,25
120005,Seg.02 - Mass Asp (VND 25K - VND 59K),3,75,Independent,25
120006,Seg.01 - Mass (<VND 25K),3,60,Independent,20
120007,Seg.02 - Mass Asp (VND 25K - VND 59K),2,60,Independent,30
120007,Seg.01 - Mass (<VND 25K),1,15,Street,15
120007,Seg.02 - Mass Asp (VND 25K - VND 59K),1,40,Chain,40
120008,Seg.02 - Mass Asp (VND 25K - VND 59K),30,900,Independent,30
120009,Seg.02 - Mass Asp (VND 25K - VND 59K),2,60,Independent,30
120010,Seg.02 - Mass Asp (VND 25K - VND 59K),2,100,Chain,50
120011,Seg.02 - Mass Asp (VND 25K - VND 59K),4,160,Chain,40
120012,Seg.01 - Mass (<VND 25K),2,40,Independent,20
120059,Seg.02 - Mass Asp (VND 25K - VND 59K),3,90,Independent,30
120060,Seg.01 - Mass (<VND 25K),10,200,Independent,20
120063,Seg.02 - Mass Asp (VND 25K - VND 59K),4,120,Independent,30
120064,Seg.02 - Mass Asp (VND 25K - VND 59K),3,90,Independent,30
120065,Seg.02 - Mass Asp (VND 25K - VND 59K),4,120,Chain,30
120066,Seg.02 - Mass Asp (VND 25K - VND 59K),4,200,Chain,50
120066,Seg.02 - Mass Asp (VND 25K - VND 59K),2,60,Independent,30
120067,Seg.02 - Mass Asp (VND 25K - VND 59K),2,50,Independent,25
120068,Seg.02 - Mass Asp (VND 25K - VND 59K),2,60,Independent,30
120069,Seg.02 - Mass Asp (VND 25K - VND 59K),2,50,Independent,25
120072,Seg.02 - Mass Asp (VND 25K - VND 59K),5,125,Independent,25
120072,Seg.01 - Mass (<VND 25K),3,45,Street,15
120073,Seg.01 - Mass (<VND 25K),6,120,Independent,20
120073,Seg.01 - Mass (<VND 25K),2,30,Street,15
120080,Seg.02 - Mass Asp (VND 25K - VND 59K),2,80,Chain,40
120080,Seg.02 - Mass Asp (VND 25K - VND 59K),1,30,Independent,30
120083,Seg.03 - Premium (VND 60K - VND 99K),3,240,Chain,80
120084,Seg.02 - Mass Asp (VND 25K - VND 59K),3,105,Independent,35
120086,Seg.02 - Mass Asp (VND 25K - VND 59K),20,500,Independent,25
120087,Seg.02 - Mass Asp (VND 25K - VND 59K),4,120,Independent,30
120088,Seg.02 - Mass Asp (VND 25K - VND 59K),3,120,Independent,40
120089,Seg.02 - Mass Asp (VND 25K - VND 59K),4,160,Chain,40
120091,Seg.02 - Mass Asp (VND 25K - VND 59K),2,60,Independent,30
120091,Seg.02 - Mass Asp (VND 25K - VND 59K),2,70,Chain,35
120092,Seg.01 - Mass (<VND 25K),30,600,Street,20
120093,Seg.02 - Mass Asp (VND 25K - VND 59K),2,60,Independent,30
120094,Seg.01 - Mass (<VND 25K),28,280,Street,10
120095,Seg.01 - Mass (<VND 25K),5,35,Street,7
120096,Seg.01 - Mass (<VND 25K),3,21,Street,7
120117,Seg.02 - Mass Asp (VND 25K - VND 59K),8,200,Independent,25
120118,Seg.01 - Mass (<VND 25K),6,90,Independent,15
120122,Seg.01 - Mass (<VND 25K),4,80,Independent,20
120123,Seg.01 - Mass (<VND 25K),12,144,Street,12
120124,Seg.01 - Mass (<VND 25K),5,100,Independent,20
120124,Seg.02 - Mass Asp (VND 25K - VND 59K),20,760,Chain,38
120124,Seg.01 - Mass (<VND 25K),5,60,Street,12
120125,Seg.02 - Mass Asp (VND 25K - VND 59K),4,160,Independent,40
120126,Seg.01 - Mass (<VND 25K),8,120,Street,15
120127,Seg.02 - Mass Asp (VND 25K - VND 59K),3,90,Independent,30
120128,Seg.02 - Mass Asp (VND 25K - VND 59K),7,280,Independent,40
120128,Seg.02 - Mass Asp (VND 25K - VND 59K),5,125,Street,25
120129,Seg.02 - Mass Asp (VND 25K - VND 59K),8,400,Chain,50
120130,Seg.03 - Premium (VND 60K - VND 99K),5,300,Chain,60
120130,Seg.02 - Mass Asp (VND 25K - VND 59K),25,625,Street,25
120131,Seg.02 - Mass Asp (VND 25K - VND 59K),6,300,Chain,50
120131,Seg.02 - Mass Asp (VND 25K - VND 59K),2,60,Street,30
120132,Seg.02 - Mass Asp (VND 25K - VND 59K),4,180,Chain,45
120133,Seg.02 - Mass Asp (VND 25K - VND 59K),8,200,Independent,25
120134,Seg.01 - Mass (<VND 25K),20,120,Street,6
120136,Seg.01 - Mass (<VND 25K),2,40,Independent,20
120136,Seg.02 - Mass Asp (VND 25K - VND 59K),2,100,Chain,50
120136,Seg.01 - Mass (<VND 25K),4,28,Street,7
120138,Seg.01 - Mass (<VND 25K),20,140,Street,7
120142,Seg.02 - Mass Asp (VND 25K - VND 59K),10,500,Chain,50
120143,Seg.02 - Mass Asp (VND 25K - VND 59K),1,40,Chain,40
120143,Seg.01 - Mass (<VND 25K),9,180,Independent,20
120166,Seg.01 - Mass (<VND 25K),4,60,Street,15
120167,Seg.01 - Mass (<VND 25K),10,200,Independent,20
120168,Seg.01 - Mass (<VND 25K),4,48,Street,12
120169,Seg.01 - Mass (<VND 25K),4,48,Street,12
120170,Seg.01 - Mass (<VND 25K),4,60,Street,15
120171,Seg.02 - Mass Asp (VND 25K - VND 59K),8,280,Chain,35
120172,Seg.01 - Mass (<VND 25K),3,45,Independent,15
120186,Seg.02 - Mass Asp (VND 25K - VND 59K),4,160,Chain,40
120187,Seg.02 - Mass Asp (VND 25K - VND 59K),4,120,Independent,30
120202,Seg.01 - Mass (<VND 25K),16,320,Street,20
120252,Seg.01 - Mass (<VND 25K),10,120,Independent,12
120252,Seg.01 - Mass (<VND 25K),5,60,Street,12
120254,Seg.01 - Mass (<VND 25K),20,300,Independent,15
120254,Seg.01 - Mass (<VND 25K),10,100,Street,10
120264,Seg.02 - Mass Asp (VND 25K - VND 59K),8,200,Chain,25
120322,Seg.01 - Mass (<VND 25K),30,300,Street,10
120323,Seg.01 - Mass (<VND 25K),30,450,Independent,15
120324,Seg.01 - Mass (<VND 25K),30,300,Independent,10
120325,Seg.01 - Mass (<VND 25K),12,120,Street,10
120399,Seg.02 - Mass Asp (VND 25K - VND 59K),8,400,Chain,50
120472,Seg.02 - Mass Asp (VND 25K - VND 59K),8,200,Independent,25
120503,Seg.01 - Mass (<VND 25K),30,180,Street,6
120602,Seg.01 - Mass (<VND 25K),4,24,Street,6
120602,Seg.01 - Mass (<VND 25K),4,32,Independent,8
120604,Seg.01 - Mass (<VND 25K),26,312,Independent,12
120604,Seg.01 - Mass (<VND 25K),4,40,Street,10
120626,Seg.01 - Mass (<VND 25K),4,40,Street,10
120626,Seg.01 - Mass (<VND 25K),26,312,Independent,12
120631,Seg.03 - Premium (VND 60K - VND 99K),8,560,Chain,70
120631,Seg.02 - Mass Asp (VND 25K - VND 59K),7,350,Independent,50
120632,Seg.02 - Mass Asp (VND 25K - VND 59K),3,150,Chain,50
120632,Seg.02 - Mass Asp (VND 25K - VND 59K),7,280,Independent,40
120798,Seg.01 - Mass (<VND 25K),5,50,Street,10
120798,Seg.01 - Mass (<VND 25K),25,300,Independent,12
120870,Seg.01 - Mass (<VND 25K),20,240,Chain,12
120870,Seg.01 - Mass (<VND 25K),10,100,Street,10
120919,Seg.01 - Mass (<VND 25K),24,264,Independent,11
120919,Seg.01 - Mass (<VND 25K),6,60,Street,10
120946,Seg.02 - Mass Asp (VND 25K - VND 59K),4,160,Independent,40
120952,Seg.01 - Mass (<VND 25K),15,225,Independent,15
120952,Seg.01 - Mass (<VND 25K),15,150,Street,10
120953,Seg.01 - Mass (<VND 25K),10,80,Street,8
121002,Seg.01 - Mass (<VND 25K),25,325,Independent,13
121002,Seg.01 - Mass (<VND 25K),5,45,Street,9
121007,Seg.01 - Mass (<VND 25K),8,120,Independent,15
121009,Seg.01 - Mass (<VND 25K),10,100,Independent,10
121009,Seg.01 - Mass (<VND 25K),5,40,Street,8
121010,Seg.01 - Mass (<VND 25K),30,300,Independent,10
121011,Seg.01 - Mass (<VND 25K),15,180,Independent,12
121011,Seg.01 - Mass (<VND 25K),25,175,Street,7
121012,Seg.01 - Mass (<VND 25K),30,450,Independent,15
121015,Seg.01 - Mass (<VND 25K),8,96,Independent,12
121015,Seg.01 - Mass (<VND 25K),12,84,Street,7
121016,Seg.01 - Mass (<VND 25K),6,48,Street,8
121016,Seg.01 - Mass (<VND 25K),9,108,Independent,12
121018,Seg.01 - Mass (<VND 25K),30,360,Street,12
121019,Seg.01 - Mass (<VND 25K),30,240,Street,8
121020,Seg.03 - Premium (VND 60K - VND 99K),8,640,Chain,80
121046,Seg.03 - Premium (VND 60K - VND 99K),2,160,Chain,80
121129,Seg.01 - Mass (<VND 25K),4,60,Independent,15
121129,Seg.01 - Mass (<VND 25K),20,200,Street,10
121143,Seg.01 - Mass (<VND 25K),10,200,Independent,20
121143,Seg.02 - Mass Asp (VND 25K - VND 59K),2,110,Chain,55
121149,Seg.01 - Mass (<VND 25K),30,180,Street,6
121215,Seg.02 - Mass Asp (VND 25K - VND 59K),2,60,Independent,30
121216,Seg.02 - Mass Asp (VND 25K - VND 59K),4,220,Chain,55
121217,Seg.02 - Mass Asp (VND 25K - VND 59K),8,400,Chain,50
121218,Seg.02 - Mass Asp (VND 25K - VND 59K),2,80,Chain,40
121219,Seg.02 - Mass Asp (VND 25K - VND 59K),2,50,Independent,25
121221,Seg.02 - Mass Asp (VND 25K - VND 59K),2,60,Independent,30
121222,Seg.02 - Mass Asp (VND 25K - VND 59K),4,120,Independent,30
121224,Seg.01 - Mass (<VND 25K),2,40,Independent,20
121225,Seg.02 - Mass Asp (VND 25K - VND 59K),6,300,Chain,50
121225,Seg.01 - Mass (<VND 25K),24,360,Street,15
121226,Seg.01 - Mass (<VND 25K),3,45,Street,15
121227,Seg.02 - Mass Asp (VND 25K - VND 59K),2,100,Chain,50
121227,Seg.01 - Mass (<VND 25K),8,120,Street,15
121228,Seg.01 - Mass (<VND 25K),6,72,Street,12
121228,Seg.02 - Mass Asp (VND 25K - VND 59K),4,220,Chain,55
121229,Seg.01 - Mass (<VND 25K),2,30,Street,15
121229,Seg.02 - Mass Asp (VND 25K - VND 59K),1,40,Chain,40
121230,Seg.01 - Mass (<VND 25K),2,30,Street,15
121230,Seg.02 - Mass Asp (VND 25K - VND 59K),2,70,Chain,35
121305,Seg.02 - Mass Asp (VND 25K - VND 59K),2,100,Independent,50
121308,Seg.01 - Mass (<VND 25K),20,200,Street,10
121308,Seg.01 - Mass (<VND 25K),10,200,Independent,20
121309,Seg.01 - Mass (<VND 25K),5,75,Independent,15
121309,Seg.01 - Mass (<VND 25K),3,30,Street,10
121310,Seg.01 - Mass (<VND 25K),4,48,Street,12
121310,Seg.01 - Mass (<VND 25K),8,120,Independent,15
121311,Seg.02 - Mass Asp (VND 25K - VND 59K),2,60,Chain,30
121311,Seg.01 - Mass (<VND 25K),6,108,Independent,18
121343,Seg.01 - Mass (<VND 25K),7,140,Street,20
121391,Seg.02 - Mass Asp (VND 25K - VND 59K),1,40,Chain,40
121391,Seg.01 - Mass (<VND 25K),3,60,Independent,20
121393,Seg.01 - Mass (<VND 25K),3,60,Independent,20
121394,Seg.02 - Mass Asp (VND 25K - VND 59K),1,30,Independent,30
121394,Seg.02 - Mass Asp (VND 25K - VND 59K),3,150,Chain,50
121395,Seg.01 - Mass (<VND 25K),3,60,Independent,20
121412,Seg.01 - Mass (<VND 25K),30,240,Street,8
121413,Seg.01 - Mass (<VND 25K),30,300,Independent,10
121414,Seg.02 - Mass Asp (VND 25K - VND 59K),4,140,Independent,35
121415,Seg.01 - Mass (<VND 25K),30,240,Street,8
121416,Seg.01 - Mass (<VND 25K),30,270,Street,9
121417,Seg.01 - Mass (<VND 25K),4,60,Independent,15
121418,Seg.03 - Premium (VND 60K - VND 99K),10,650,Chain,65
121443,Seg.01 - Mass (<VND 25K),4,80,Street,20
121443,Seg.02 - Mass Asp (VND 25K - VND 59K),4,100,Independent,25
121481,Seg.02 - Mass Asp (VND 25K - VND 59K),2,70,Chain,35
121482,Seg.02 - Mass Asp (VND 25K - VND 59K),3,90,Independent,30
121483,Seg.02 - Mass Asp (VND 25K - VND 59K),2,50,Street,25
121484,Seg.02 - Mass Asp (VND 25K - VND 59K),2,100,Chain,50
121484,Seg.01 - Mass (<VND 25K),3,60,Street,20
121484,Seg.02 - Mass Asp (VND 25K - VND 59K),5,150,Independent,30
121485,Seg.02 - Mass Asp (VND 25K - VND 59K),2,80,Independent,40
121489,Seg.02 - Mass Asp (VND 25K - VND 59K),8,400,Chain,50
121515,Seg.02 - Mass Asp (VND 25K - VND 59K),5,125,Street,25
121531,Seg.02 - Mass Asp (VND 25K - VND 59K),4,120,Street,30
121532,Seg.02 - Mass Asp (VND 25K - VND 59K),3,150,Chain,50
121533,Seg.03 - Premium (VND 60K - VND 99K),3,210,Chain,70
121534,Seg.01 - Mass (<VND 25K),5,100,Independent,20
121536,Seg.02 - Mass Asp (VND 25K - VND 59K),3,150,Chain,50
121537,Seg.01 - Mass (<VND 25K),3,45,Street,15
121539,Seg.01 - Mass (<VND 25K),20,400,Independent,20
121539,Seg.01 - Mass (<VND 25K),10,150,Street,15
121540,Seg.01 - Mass (<VND 25K),1,10,Street,10
121540,Seg.02 - Mass Asp (VND 25K - VND 59K),1,50,Chain,50
121540,Seg.01 - Mass (<VND 25K),1,20,Independent,20
121541,Seg.02 - Mass Asp (VND 25K - VND 59K),1,35,Independent,35
121541,Seg.01 - Mass (<VND 25K),3,60,Street,20
121542,Seg.02 - Mass Asp (VND 25K - VND 59K),2,60,Independent,30
121543,Seg.03 - Premium (VND 60K - VND 99K),2,120,Chain,60
121544,Seg.02 - Mass Asp (VND 25K - VND 59K),2,60,Street,30
121544,Seg.02 - Mass Asp (VND 25K - VND 59K),6,210,Independent,35
121544,Seg.02 - Mass Asp (VND 25K - VND 59K),2,80,Chain,40
121545,Seg.02 - Mass Asp (VND 25K - VND 59K),4,140,Chain,35
121546,Seg.02 - Mass Asp (VND 25K - VND 59K),4,160,Chain,40
121547,Seg.02 - Mass Asp (VND 25K - VND 59K),3,150,Independent,50
121548,Seg.02 - Mass Asp (VND 25K - VND 59K),20,600,Independent,30
121548,Seg.01 - Mass (<VND 25K),10,200,Street,20
121549,Seg.02 - Mass Asp (VND 25K - VND 59K),4,120,Independent,30
121550,Seg.02 - Mass Asp (VND 25K - VND 59K),16,480,Independent,30
121551,Seg.02 - Mass Asp (VND 25K - VND 59K),5,250,Independent,50
121553,Seg.01 - Mass (<VND 25K),2,40,Independent,20
121564,Seg.02 - Mass Asp (VND 25K - VND 59K),2,90,Chain,45
121567,Seg.02 - Mass Asp (VND 25K - VND 59K),3,150,Chain,50
121568,Seg.02 - Mass Asp (VND 25K - VND 59K),2,60,Independent,30
121569,Seg.02 - Mass Asp (VND 25K - VND 59K),6,240,Chain,40
121569,Seg.02 - Mass Asp (VND 25K - VND 59K),4,120,Independent,30
121570,Seg.02 - Mass Asp (VND 25K - VND 59K),4,120,Independent,30
121571,Seg.02 - Mass Asp (VND 25K - VND 59K),4,200,Chain,50
121571,Seg.02 - Mass Asp (VND 25K - VND 59K),4,120,Independent,30
121572,Seg.02 - Mass Asp (VND 25K - VND 59K),6,210,Independent,35
121572,Seg.02 - Mass Asp (VND 25K - VND 59K),2,100,Chain,50
121573,Seg.02 - Mass Asp (VND 25K - VND 59K),1,35,Independent,35
121573,Seg.02 - Mass Asp (VND 25K - VND 59K),3,150,Chain,50
121574,Seg.02 - Mass Asp (VND 25K - VND 59K),6,300,Chain,50
121574,Seg.02 - Mass Asp (VND 25K - VND 59K),2,60,Independent,30
121578,Seg.02 - Mass Asp (VND 25K - VND 59K),4,100,Street,25
121579,Seg.02 - Mass Asp (VND 25K - VND 59K),2,70,Chain,35
121580,Seg.02 - Mass Asp (VND 25K - VND 59K),3,75,Independent,25
121592,Seg.02 - Mass Asp (VND 25K - VND 59K),4,140,Chain,35
121593,Seg.02 - Mass Asp (VND 25K - VND 59K),4,140,Chain,35
121594,Seg.02 - Mass Asp (VND 25K - VND 59K),10,350,Chain,35
121595,Seg.02 - Mass Asp (VND 25K - VND 59K),4,140,Independent,35
121604,Seg.02 - Mass Asp (VND 25K - VND 59K),2,50,Independent,25
121610,Seg.02 - Mass Asp (VND 25K - VND 59K),2,70,Independent,35
121611,Seg.02 - Mass Asp (VND 25K - VND 59K),2,60,Independent,30
121612,Seg.02 - Mass Asp (VND 25K - VND 59K),2,80,Chain,40
121612,Seg.02 - Mass Asp (VND 25K - VND 59K),6,150,Independent,25
121613,Seg.02 - Mass Asp (VND 25K - VND 59K),2,60,Independent,30
121614,Seg.02 - Mass Asp (VND 25K - VND 59K),2,100,Chain,50
121615,Seg.02 - Mass Asp (VND 25K - VND 59K),4,140,Independent,35
121616,Seg.01 - Mass (<VND 25K),2,40,Independent,20
121617,Seg.02 - Mass Asp (VND 25K - VND 59K),4,120,Chain,30
121618,Seg.01 - Mass (<VND 25K),3,60,Street,20
121619,Seg.02 - Mass Asp (VND 25K - VND 59K),8,200,Chain,25
121620,Seg.02 - Mass Asp (VND 25K - VND 59K),4,140,Chain,35
121622,Seg.02 - Mass Asp (VND 25K - VND 59K),7,210,Independent,30
121622,Seg.02 - Mass Asp (VND 25K - VND 59K),2,50,Street,25
121624,Seg.02 - Mass Asp (VND 25K - VND 59K),4,200,Chain,50
121625,Seg.02 - Mass Asp (VND 25K - VND 59K),3,75,Street,25
121627,Seg.02 - Mass Asp (VND 25K - VND 59K),4,120,Chain,30
121627,Seg.02 - Mass Asp (VND 25K - VND 59K),6,150,Independent,25
121628,Seg.02 - Mass Asp (VND 25K - VND 59K),7,350,Chain,50
121628,Seg.02 - Mass Asp (VND 25K - VND 59K),1,35,Independent,35
121629,Seg.02 - Mass Asp (VND 25K - VND 59K),4,200,Chain,50
121630,Seg.02 - Mass Asp (VND 25K - VND 59K),4,120,Chain,30
121631,Seg.02 - Mass Asp (VND 25K - VND 59K),1,40,Chain,40
121631,Seg.02 - Mass Asp (VND 25K - VND 59K),3,90,Independent,30
121632,Seg.02 - Mass Asp (VND 25K - VND 59K),6,300,Chain,50
121632,Seg.02 - Mass Asp (VND 25K - VND 59K),2,70,Independent,35
121635,Seg.02 - Mass Asp (VND 25K - VND 59K),3,75,Independent,25
121636,Seg.02 - Mass Asp (VND 25K - VND 59K),4,100,Independent,25
121637,Seg.02 - Mass Asp (VND 25K - VND 59K),3,90,Independent,30
121638,Seg.02 - Mass Asp (VND 25K - VND 59K),10,450,Chain,45
121638,Seg.02 - Mass Asp (VND 25K - VND 59K),6,150,Street,25
121639,Seg.02 - Mass Asp (VND 25K - VND 59K),2,50,Independent,25
121641,Seg.02 - Mass Asp (VND 25K - VND 59K),3,75,Street,25
121641,Seg.02 - Mass Asp (VND 25K - VND 59K),7,210,Independent,30
121642,Seg.02 - Mass Asp (VND 25K - VND 59K),2,50,Independent,25
121643,Seg.02 - Mass Asp (VND 25K - VND 59K),2,50,Independent,25
121676,Seg.02 - Mass Asp (VND 25K - VND 59K),2,50,Street,25
121676,Seg.02 - Mass Asp (VND 25K - VND 59K),10,500,Chain,50
121677,Seg.02 - Mass Asp (VND 25K - VND 59K),20,500,Street,25
121677,Seg.02 - Mass Asp (VND 25K - VND 59K),10,400,Chain,40
121678,Seg.02 - Mass Asp (VND 25K - VND 59K),2,70,Street,35
121679,Seg.02 - Mass Asp (VND 25K - VND 59K),2,100,Independent,50
121679,Seg.04 - Super Premium (VND 100K+),1,100,Chain,100
121679,Seg.02 - Mass Asp (VND 25K - VND 59K),1,30,Street,30
121680,Seg.02 - Mass Asp (VND 25K - VND 59K),4,120,Street,30
121684,Seg.02 - Mass Asp (VND 25K - VND 59K),5,150,Independent,30
121684,Seg.02 - Mass Asp (VND 25K - VND 59K),15,600,Chain,40
121686,Seg.02 - Mass Asp (VND 25K - VND 59K),15,450,Chain,30
121686,Seg.02 - Mass Asp (VND 25K - VND 59K),8,200,Independent,25
121686,Seg.01 - Mass (<VND 25K),7,105,Street,15
121687,Seg.02 - Mass Asp (VND 25K - VND 59K),8,400,Chain,50
121687,Seg.02 - Mass Asp (VND 25K - VND 59K),1,30,Independent,30
121687,Seg.01 - Mass (<VND 25K),1,15,Street,15
121688,Seg.01 - Mass (<VND 25K),4,60,Street,15
121688,Seg.02 - Mass Asp (VND 25K - VND 59K),20,600,Independent,30
121688,Seg.02 - Mass Asp (VND 25K - VND 59K),6,240,Chain,40
121689,Seg.02 - Mass Asp (VND 25K - VND 59K),2,100,Chain,50
121690,Seg.02 - Mass Asp (VND 25K - VND 59K),4,160,Chain,40
121690,Seg.02 - Mass Asp (VND 25K - VND 59K),2,60,Independent,30
121691,Seg.01 - Mass (<VND 25K),10,100,Street,10
121691,Seg.01 - Mass (<VND 25K),20,400,Independent,20
121696,Seg.02 - Mass Asp (VND 25K - VND 59K),4,180,Chain,45
121749,Seg.03 - Premium (VND 60K - VND 99K),2,120,Chain,60
121867,Seg.02 - Mass Asp (VND 25K - VND 59K),3,90,Independent,30
121912,Seg.02 - Mass Asp (VND 25K - VND 59K),12,360,Independent,30
121953,Seg.01 - Mass (<VND 25K),3,36,Independent,12
121953,Seg.01 - Mass (<VND 25K),1,10,Street,10
122034,Seg.04 - Super Premium (VND 100K+),1,100,Chain,100
122034,Seg.02 - Mass Asp (VND 25K - VND 59K),1,40,Independent,40
122036,Seg.02 - Mass Asp (VND 25K - VND 59K),3,150,Independent,50
122051,Seg.02 - Mass Asp (VND 25K - VND 59K),2,80,Independent,40
122071,Seg.02 - Mass Asp (VND 25K - VND 59K),10,300,Independent,30
122072,Seg.02 - Mass Asp (VND 25K - VND 59K),1,30,Independent,30
122075,Seg.02 - Mass Asp (VND 25K - VND 59K),1,30,Independent,30
122076,Seg.01 - Mass (<VND 25K),4,80,Independent,20
122079,Seg.03 - Premium (VND 60K - VND 99K),2,120,Chain,60
122079,Seg.01 - Mass (<VND 25K),2,40,Street,20
122079,Seg.02 - Mass Asp (VND 25K - VND 59K),16,480,Independent,30
122084,Seg.03 - Premium (VND 60K - VND 99K),4,280,Chain,70
122090,Seg.02 - Mass Asp (VND 25K - VND 59K),2,60,Independent,30
122103,Seg.03 - Premium (VND 60K - VND 99K),2,160,Chain,80
122104,Seg.02 - Mass Asp (VND 25K - VND 59K),2,80,Independent,40
122123,Seg.01 - Mass (<VND 25K),3,48,Street,16
122123,Seg.02 - Mass Asp (VND 25K - VND 59K),6,180,Independent,30
122187,Seg.02 - Mass Asp (VND 25K - VND 59K),6,180,Independent,30
122187,Seg.02 - Mass Asp (VND 25K - VND 59K),2,80,Chain,40
122188,Seg.01 - Mass (<VND 25K),5,100,Independent,20
122189,Seg.01 - Mass (<VND 25K),3,60,Independent,20
122190,Seg.02 - Mass Asp (VND 25K - VND 59K),2,50,Independent,25
122191,Seg.02 - Mass Asp (VND 25K - VND 59K),6,150,Independent,25
122191,Seg.01 - Mass (<VND 25K),2,28,Street,14
122192,Seg.01 - Mass (<VND 25K),4,60,Street,15
122193,Seg.01 - Mass (<VND 25K),3,45,Street,15
122218,Seg.01 - Mass (<VND 25K),10,80,Street,8
122219,Seg.01 - Mass (<VND 25K),29,348,Street,12
122220,Seg.01 - Mass (<VND 25K),30,300,Street,10
122222,Seg.01 - Mass (<VND 25K),22,352,Independent,16
122229,Seg.02 - Mass Asp (VND 25K - VND 59K),8,280,Independent,35
122230,Seg.01 - Mass (<VND 25K),30,600,Independent,20
122231,Seg.02 - Mass Asp (VND 25K - VND 59K),4,160,Chain,40
122240,Seg.01 - Mass (<VND 25K),24,360,Street,15
122241,Seg.01 - Mass (<VND 25K),16,192,Street,12
122242,Seg.01 - Mass (<VND 25K),2,30,Street,15
122246,Seg.01 - Mass (<VND 25K),20,400,Independent,20
122246,Seg.02 - Mass Asp (VND 25K - VND 59K),10,500,Chain,50
122247,Seg.02 - Mass Asp (VND 25K - VND 59K),2,60,Independent,30
122247,Seg.02 - Mass Asp (VND 25K - VND 59K),3,150,Chain,50
122247,Seg.01 - Mass (<VND 25K),3,45,Street,15
122248,Seg.01 - Mass (<VND 25K),2,40,Street,20
122248,Seg.04 - Super Premium (VND 100K+),1,100,Chain,100
122248,Seg.02 - Mass Asp (VND 25K - VND 59K),4,200,Independent,50
122252,Seg.01 - Mass (<VND 25K),28,280,Independent,10
122252,Seg.01 - Mass (<VND 25K),2,20,Chain,10
122254,Seg.01 - Mass (<VND 25K),30,300,Street,10
122256,Seg.01 - Mass (<VND 25K),30,300,Street,10
122320,Seg.02 - Mass Asp (VND 25K - VND 59K),4,120,Independent,30
122383,Seg.01 - Mass (<VND 25K),4,60,Street,15
122439,Seg.02 - Mass Asp (VND 25K - VND 59K),12,420,Independent,35
122457,Seg.01 - Mass (<VND 25K),4,60,Street,15
122589,Seg.02 - Mass Asp (VND 25K - VND 59K),5,250,Chain,50
122590,Seg.02 - Mass Asp (VND 25K - VND 59K),16,720,Chain,45
122591,Seg.02 - Mass Asp (VND 25K - VND 59K),4,200,Chain,50
122646,Seg.01 - Mass (<VND 25K),30,240,Street,8
122650,Seg.02 - Mass Asp (VND 25K - VND 59K),3,135,Chain,45
122704,Seg.01 - Mass (<VND 25K),4,40,Street,10
122705,Seg.01 - Mass (<VND 25K),4,48,Street,12
122706,Seg.02 - Mass Asp (VND 25K - VND 59K),4,200,Independent,50
122711,Seg.02 - Mass Asp (VND 25K - VND 59K),2,60,Independent,30
